sentiment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
1,317,48,2,48,379,132,135,8,109,2,299,1,6,239,2,4,296,263,90,52,77,47,63,8,53,244,1,4,1,2,6,84,181,54,90,1,158,159,188,8,286,7,134,3,242,4,3,8,11,10,192,20,5,99,302,1,31,1,4,1,165,1,4,1,18,24,11,64,8,1,165,14,4,99,59,51,13,1,216,22,2,33,17,99,4,112,1,246,139,4,6,36,52,4,1,113,398,8,1,165,17,11,54,398,6,84,355,65,7,5,52,4,99,8,4,65,6,51,10,29,42,8,253,35,1,5,1,56,23,1,21,6,2,8,162,4,65,6,66,92,119,57,151,72,119,17,30,2,33,11,8,308,167,1,4,1,165,11,45,21,41,22,3,155,21,151,41,22,3,177,1,355,398,47,21,2,1,205,21,130,17,10,6,97,50,18,8,99,311,382,99,4,366,2,99,48,11,29,4,125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,350,6,345,2,350,39,6,230,46,7,121,52,11,128,1,4,2,52,77,3,345,350,342,13,3,325,2,3,30,329,13,3,18,52,277,27,5,1,6,207,32,3,4,133,123,2,123,7,205,56,264,7,12,345,2,7,12,121,39,24,4,11,26,1,196,4,1,4,1,342,4,1,295,261,1,3,12,261,13,3,202,64,167,28,12,316,1,1,4,1,342,225,117,22,1,13,295,11,157,6,4,157,10,1,11,38,1,3,9,103,3,1,250,22,2,22,2,249,31,248,8,1,282,4,1,15,78,32,2,1,1,333,6,53,113,17,7,12,327,119,75,1,15,10,6,90,9,38,5,130,13,3,2,3,312,18,18,1,333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,15,140,26,7,140,26,1,4,5,7,50,10,15,6,230,17,231,4,96,1,166,2,8,1,1,2,1,9,25,69,3,4,1,2,51,1,15,6,1,91,24,41,4,1,4,2,42,97,1,54,4,1,85,35,7,5,1,98,1,126,14,1,67,347,11,189,7,179,14,1,1,338,25,1,109,12,187,65,1,15,1,25,69,197,4,1,352,5,162,259,10,15,2,43,1,165,22,228,62
0,14,3,321,4,1,8,1,273,33,1,74,137,70,334,105,317,14,23,1,28,14,367,5,26,28,14,353,2,72,56,2,1,19,21,102,23,60,27,117,18,31,33,10,72,3,320,22,30,5,26,334,5,40,187,16,73,16,40,12,39,14,56,239,1,185,269,32,5,25,56,158,5,269,32,55,129,23,292,16,16,55,14,8,1,273,1,4,1,19,24,84,105,355,1,24,64,48,37,9,57,25,5,8,3,48,2,86,11,55,134,149,1,258,6,84,105,219,7,6,54,11,7,1,273,12,258,17,7,6,3,258,18,3,19,2,182,9,47,60,56,4,8,1,280,4,5,9,10,5,26,5,1,273,17,13,355,137,7,16,45,1,19,14,97,202,111,389,31,33,9,57,5,60,1,333,13,2,64,45,7,6,11,7,14,97,5,26,3,75,5,114,112,137,1,54,2,1,119,1,209
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,2,12,7,1,2,17,8,3,86,10,59,8,3,4,2,6,58,46,10,92,28,11,28,47,4,18,87,87,2,87,16,78,16,7,6,7,12,84,58,2,141,5,60,51,80,47,20,60,7,12,5,60,184,50,8,1,202,299,30,12,7,80,103,30,179,7,12,38,139,184,72,3,100,4,53,244,44,64,193,38,3,4,7,12,5,60,52,2,132,28,12,9,63,38,11,241,65,324,49,28,12,23,52,4,1,113,22,10,308,24,49,12,2,87,2,64,49,5,87,13,3,2,88,9,84,38,49,12,182,2,13,3,142,22,27,280,10,308,42,1,18,3,311,377,218,2,52,105
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11,36,221,27,94,2,22,5,36,1,2,58,5,33,16,1,4,18,3,163,115,5,2,27,2,143,87,3,155,18,3,116,358,32,12,8,10,373,8,1,12,28,294,27,152,227,186,27,5,354,13,27,2,340,67,5,11,1,28,371,6,3,55,371,27,100,6,16,1,117,28,18,10,116,268,8,1,11,87,5,27,22,67,5,3,163,115,39,24,101,10,29,101,77,24,2,1,4,18,305,5,4,160,4,176,85,3,4,2,155,61,10,228,13,3,1,6,23,11,94,16,9,306,1,391,33,123,1,2,102,175,60,1,8,4,1,15,172
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,35,36,397,209,64,1,228,2,41,4,33,123,1,95,4,1,74,9,72,56,10,14,46,8,117,8,1,17,11,222,35,1,144,2,33,1,41,4,44,163,356,44,13,322,31,233,74
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,68,1,4,12,71,2,27,5,1,14,1,95,15,341,8,7,12,326,161,3,2,91,82,10,29,4,1,120,255,22,19,44,79,23,1,5,60,10,22,1,162,259
1,244,1,19,1,259,50,13,40,40,8,1,2,1,100,55,5,1,109,6,29,326,168,12,109,6,3,116,28,6,48,2,7,294,12,2,40,5,87,41,4,27,28,329,18,27,13,27,2,40,329,18,1,359,4,1,22,1,28,237,30,61,11,7,6,23,27,2,11,55,14,3,309,8,17,176,7,200,31,87,34,143,233,74,31,3,59,49,232,381,262,5,2,25,69,8,19,240,171,17,10,6,1,71,59,34,190,34,70,8,17,149,34,190,233,74,49,1,77,8,53,368,25,83,34,25,3,2,3,158,9,57,117,5,60,48,110,13,83,240,8,222,9,213,117,5,60,48,110,13,17,11,12,3,68,18,197,59,8,6,3,58,2,19,46,96,30,396,233,74,34,232,119,77,34,232,77,9,7,2,57,279,7,5,237,23,43,10,6,3,19,46,2,348,7,61,84,21,5,52,172
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,81,20,374,138,129,23,5,396,100,9,337,11,57,26,94,5,103,138,14,44,9,118,24,161,245,77,2,39,6,3,1,14,3,4,1,127,28,12,24,73,17,16,3,10,19,61,23,21,1,186,17,1,126,112,24,43,184,8,10,19,67,18,335,21,1,153,16,1,173,4,12,3,20,129,3,300,119,178,38,10,59,2,9,135,90,1,18,399,10,19,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,4,2,9,13,3,13,3,7,74,261,7,129,23,11,34,1,18,1,157,167,335,1,6,78,119,75,1,230,3,216,126,14,209,14,7,14,3,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,146,20,62,361,7,17,9,7,10,5,26,1,313,15,9,25,120,93,8,62,238,100,266,2,300,35,74,107,38,336,4,1,316,2,338,39,24,4,2,8,1,15,45,21,76,59,108,10,41,1,173,12,108,299,11,9,189,3,138,1,15,6,38,10,9,337,161,15,32,272,3,239,309,2,304,2,127,208,23,5,51,107,112,24,32,87,17,9,47,33,10,32,29,64,18,218,44,59,44,64,31,36,79,23,114,10,15
0,377,6,58,9,25,93,33,4,53,391,32,300,1,113,4,53,2,9,306,10,29,4,53,8,1,227,10,14,97,2,97,2,29,34,70,2,53,302,32,83,8,10,14,3,59,4,18,1,2,9,57,124,10,14,36,11,63,129,23,178,16,262,363,287,7,134,23,190,5,53,105,78,2,121,1,113,214,4,10,29,18,88,6,1,13,16,1,2,1,94,46,268,45,21,63,170,5,60,1,31,53,95,2,141,41,44,35,1,196,227,34,97,37,101,8,125,3,308,59,11,9,118,34,47,26,18,41,3,155,392,89,34,97,133,38,110,58,155,18,1,97,31,70,17,39,24,52,88,2,62,1,354,1,174,5,16,17,74,89,139,9,143,133,8,43,46,33,53,181,3,8,62,273,45,21,25,93,2,33,53,74,89,32,33,10,29,41,17,9,57,26,5,11,10,29,14,392,89,5,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,6,236,397,17,9,25,52,194,46,7,7,14,8,31,8,16,73,16,31,3,54,4,1,8,1,19,24,89,35,9,14,3,39,11,227,8,17,18,52,277,9,146,20,76,13,1,341,9,129,188,103,77,30,129,2,47,10,260,222,39,6,3,144,8,10,15,122,96,4,1,16,214,4,53,25,5,85,1,34,24,93,35,8,1,15,43,11,1,136,6,139,20,1,137,31,33,17,96,9,35,1,1,4,112,61,31,248,5,10,34,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,46,100,22,40,49,8,222,55,368,8,3,221,174,50,13,3,49,55,11,40,2,3,216,61,13,40,108,3,385,7,393,85,36,116,203,5,3,185,8,3,162,35,40,187,16,3,8,3,6,16,1,216,132,6,73,185,16,1,188,1,19,16,3,334,5,1,132,13,36,193
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,47,20,291,10,192,20,3,77,8,4,1,16,3,97,128,4,1,5,60,7,11,7,35,120,229,81,20,82,10,6,36,19,11,95,77,61,7,6,58,141,2,58,2,58
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6,95,46,10,19,6,23,11,284,38,1,29,175,17,11,1,6,34,24,41,32,38,2,307,13,32,3,328,3,8,157,85,1,368,4,96,332,30,25,52,13,212,284,293,80,20,120,51,6,139,34,292,5,26,3,177,4,77,212,284,37,51,3,214,4,21,43,147,20,291,34,61,120,41,1,58,73,223,41,22,245,1,328,150,8,1,284,365,1,24,97,33,1,48,18,11,277,21,47,20,291,7,12,63,2,11,7,12,63,1,328,84,1,11,10,6,23,3,15,3,395,301,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,221,124,9,169,36,210,15,2,9,47,20,76,211,4,210,229,157,210,63,105,78,22,10,15,6,10,15,88,3,177,4,169,336,12,264,1,86,1,19,14,14,94,1,173,27,59,5,257,253,50,7,46,3,54,43,5,257,1,15,50,85,3,210,15,9,223,1,15,14,43,3,10,15,43,50,2,1,128,192,20,105,78,9,151,106,206,10,171,17,10,6,1,247,277,9,1,15,9,175,41,92,29,144,43,1,41,4,88,65,6,17,18,3,19,5,79,11,7,12,94
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,29,4,1,33,59,113,14,8,27,145,8,3,8,1,11,28,3,4,35,1,108,1,27,373,6,13,1,11,28,14,16,3,85,87,16,3,2,3,379,104,3,216,8,3,117,10,4,117,14,2,133,5,31,248,335,31,11,59,132,10,192,20,1,4,117,9,28,14,135,3,2,3,379,104,2,20,25,69,18,7,1,391,14,88,168,1,2,1,4,265,2,296,13,5,29,44,195,3,5,3,144,14,246,9,26,168,10,29,8
1,11,61,35,1,1,4,379,45,1,87,85,1,121,8,1,8,65,9,204,1,15,39,70,48,75,3,155,77,30,4,1,15,2,70,32,7,49,34,306,11,34,70,5,76,145,85,1,121,9,169,278,338,43,1,5,111,15,38,10,9,81,20,337,11,5,391,17,52,77,24,48,41,18,1,4,107,2,112,24,1,11,57,23,343,10,15,7,6,58,37,82,278,21,24,18,3,96,16,73,16,78,223,16,300,16,10,19,5,74,107,7,6,58,8,31,248,29,8,33,107,1,6,3,109,10,6,193,5,12,5,241,16,237,30,42,93,193,2,5,27,5,370,312,7,14,84,5,11,39,14,3,239,12,126,2,12,11,97,1,15,292,5,237,30,42,93,8,62,11,6,23,3,66,136,45,9,72,5,10,15,5,111,29,74,19,9,57,124,10,45,21,12,1,21,61,193,327,26,3,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,61,262,38,44,10,22,228,65,9,67,103,92,4,62,6,3,19,8,62,11,9,57,23,67,154,17,175,343,168,1,222,11,6,17,6,67,8,4,1,19,116,5,88,167,8,27,260,259,59,9,124,11,10,6,3,54,210,19,3,54,3,44,243,4,11,7,6,271,8,1,264,4,184,7,6,48,38,3,167,23,44,13,94,2,7,22,2,78,38,12,2,1,232,110,24,340,8,193,161,264,17,193,5,8,3,34,232,8,125,3,38,81,20,26,32,12,22,1,145,7,6,48,2,75,11,167,12,35,1,67,29,8,1,157,11,9,103,4,6,5,302,259,22,64,8,11,7,6,135,94,7,2,44,57,82,7,228
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,62,18,284,9,5,79,379,108,52,22,1,9,306,10,228,2,7,9,43,168,7,2,9,208,135,46,7,33,9,47,124,6,7,6,125,3,68,4,3,227,186,268,2,36,191,115,30,5,396,40,1,258,21,2,293,7,12,23,3,120,108,258,7,6,58,7,6,2,9,279,7,5,237,21,63,13,2,2,131,370,18,40,2,92,4,51,5,40,9,344,7,37,78,2,127,9,170,5,103,51
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72,1,4,168,31,1,19,224,51,3,2,68,6,3,186,268,30,6,85,32,40,244,183,2,8,3,8,36,191,297,85,12,100,2,28,5,40,49,6,182,18,40,80,34,180,154,2,339,18,53,6,29,4,4,285,30,24,2,161,245,1,15,10,202,1,386,9,200,5,103,48,46,1,4,371,2,90,47,9,10,15,140,26,93,32,249,92,7,6,3,340,68,2,7,36,11,80,140,56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,23,33,4,7,32,1,4,22,1,15,12,17,1,210,1,210,21,79,79,23,114,10,15,41,131,131,8,79,51,7,294,106,182,106
0,14,330,4,33,1,4,11,6,43,4,33,1,42,56,92,101,261,8,1,19,34,53,13,29,72,1,69,1,13,3,112,57,151,69,5,92,34,20,64,31,243,44,34,140,25,72,232,22,1,17,7,43,252,38,34,180,23,1,331,2,24,43,166,79,23,41,125,16,335,131,114,41,18,24,80,54,5,130,8,34,44,25,17,34,180,31,233,74,90,24,21,367,5,1,49,28,47,21,180,2,5,7,33,128,112,25,56,34,180,43,50,2,176,148,22,3,34,153,50,230,11,14,1,224,9,169,56,22,315,17,51,9,151,43,6,236,264,49,1,288,1,15,6,320,1,217,236,78,1,100,4,1,15,49,21,47,20,64,82,36,5,82,1,217,94,1,15,6,9,195,304,18,1,17,1,372,26,45,21,170,5,114,3,387,81,20,13,10,29,39,12,4,8,1,15,17,7,42,1,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,292,158,13,3,379,5,1,3,177,4,9,169,278,11,9,235,20,87,197,136,5,6,11,33,1,8,10,98,70,23,63,236,4,1,158,17,9,81,20,118,11,7,14,46,1,293,7,14,5,12,51,3,111,4,100,6,3,158,38,3,54,4,27,100,9,279,7,45,21,24,85,2
1,76,5,7,393,41,34,24,160,105,9,353,49,9,60,1,7,12,58,92,7,11,139,23,4,1,156,5,76,7,1,277,7,88,6,92,8,10,9,25,3,4,19,332,30,25,69,5,53,31,1,113,4,61,2,1,37,89,6,7,321,11,133,125,16,1,6,5,26,32,3,288,73,7,12,321,37,78,149,6,17,63,7,42,5,26,287,11,1,311,15,6,236,73,8,2,49,33,6,287,2,206,1,149,6,13,1,23,37,82,123,36,3,11,42,161,4,104,48,32,36,191,288,127,75,7,61,26,32,3,288,23,33,1,203,2,8,1,162,24,162,59,32,3,19,17,39,24,2,149,11,2,3,4,35,48,203,21,24,5,128,131,38,9,129,92,4,36,17,45,21,26,3,311,203,19,9,226,278,11,21,61,31,1,313,39,12,52,58,77,31,178,149,127,89,1,207,76,53,115,172
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,6,236,355,1,126,6,2,32,1,19,16,3,147,20,82,7,48,21,47,20,76,41,4,7,11,81,20,319,62,21,188,16,9,57,279,21,114,10,19,16,7,134,52,22,1,44,1,4,125,188,1,4,1,19,6,376,39,6,56,74,86,5,255,7,7,2,271,5,111,264,4,51,294,290,134,23,5,88,111,4,44,11,29,57,8,125,56,275,7,21,13,14,11,7,35,131,2,32,56,24,21,32,112,260,21,43,226,18,201,197,19,11,13,17,50,22,99,280,31,1,95,215,245
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,29,4,1,313,110,120,97,233,144,6,21,61,31,1,31,377,1,328,178,1,2,1,68,386,1,126,355,55,6,1,67,29,8,1,15,30,6,23,36,8,33
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,29,4,1,110,9,151,93,7,72,7,12,17,34,70,302,4,7,12,395,2,70,3,5,114,2,3,4,100,95,4,157,47,5,2,9,47,124,13,3,4,11,9,14,18,12,9,375,14,10,6,3,54,203,11,6,46,117,2,1,101,80,156,143,8,314,1,86,14,16,2,33,4,12,332,70,17,2,37,78,218,1,11,34,11,14,3,6,3,18,3,227,186,17,1,14,11,28,5,26,8,117,71,251,2,58,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,3,303,8,13,40,31,10,4,89,5,40,303,8,18,283,27,18,1,132,5,1,303,39,24,13,10,15,1,91,24,304,6,3,109,40,303,2,12,31,1,24,2,1,4,36,123,220,5,82,7,22,40,244,202,6,66,66,66,1,126,6,1,209,1,110,67,6,1,4,152,357,9,57,37,23,279,10,19
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,6,36,15,13,185,241,68,7,6,3,11,52,1,44,47,335,7,35,104,5,108,9,25,5,60,7,182,33,4,62,100,9,43,306,10,2,256,138,7,42,23,69,22,112,18,53,62,325,6,35,2,55,42,106,93,1,15,25,62,285,44,62,7,6,58,11,3,15,4,10,2,6,23,18,83,5,60,122,79,112,76,128,225,125,3,5,35,10,19,112,112,362,10,241,1,2,319,83,159,2,343
0,1,71,57,25,69,211,202,1,217,275,4,5,1,4,34,102,25,69,1,68,76,3,116,48,2,46,7,18,3,270,98,11,298,182,57,82,157,118,82,157,226,1,4,1,2,104,22,1,275,4,157,13,3,2,3,4,39,14,86,105,78,80,72,1,48,11,70,1,8,36,284,152,307,22,1,16,5,85,3,1,22,305,275,4,157,83,11,102,25,69,300,48,2,300,48,43,90,79,96,125,81,20,43,46,7,98,7,9,72,5,118,4,7,48,16,13,36,2,16,5,1,71,85,1,9,5,60,133,2,1,165,5,25,3,152,17,37,300,9,20,93,10,152,94,9,61,13,1,11,1,165,42,39,24,52,194,91,6,42,1,6,1,95,194,229,80,71,204,8,3,159,171,45,67,47,79,5,10,2,80,61,25,3,98,65,61,152,21,36,85,1,54,5,1,164,48,2,82,157,118
